Trends in Number of COVID-19 Vaccinations in the US
Date generated: Wed Mar 17 2021 16:02:57 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-03-12,US,2783364,1740949,1021430,109185411,71141140,36917884,1459316,2170267,701783,null,null,1222011,71141140,38337704,880357
Report,2021-03-12,US,null,null,null,null,null,null,null,null,null,2924112,2302844,null,null,null,null
Admin,2021-03-12,LTC,21386,7311,13878,7553591,4778644,2731747,6655,20376,13554,null,null,13885,4778644,2731837,13565
Admin,2021-03-13,US,1699541,1083250,611480,110884952,72224390,37529364,1443916,2159412,706474,null,null,796868,72224390,39134572,888894
Report,2021-03-13,US,null,null,null,null,null,null,null,null,null,3234490,2350025,null,null,null,null
Admin,2021-03-13,LTC,9815,2612,7107,7563406,4781256,2738854,6307,19470,13002,null,null,7109,4781256,2738946,13004
Admin,2021-03-14,US,708635,491032,216241,111593587,72715422,37745605,1426890,2143204,707395,null,null,295222,72715422,39429794,887433
Report,2021-03-14,US,null,null,null,null,null,null,null,null,null,2697779,2386932,null,null,null,null
Admin,2021-03-14,LTC,7505,1747,5709,7570911,4783003,2744563,6086,19069,12827,null,null,5712,4783003,2744658,12830
Admin,2021-03-15,US,1218219,800417,415619,112811806,73515839,38161224,1353650,2048115,686102,null,null,478698,73515839,39908492,850679
Report,2021-03-15,US,null,null,null,null,null,null,null,null,null,2021586,2427430,null,null,null,null
Admin,2021-03-15,LTC,13900,4087,9207,7584811,4787090,2753770,5608,17692,11870,null,null,9213,4787090,2753871,11874
Admin,2021-03-16,US,225821,154117,71329,113037627,73669956,38232553,1148653,1747832,591627,null,null,80705,73669956,39989197,730735
Report,2021-03-16,US,null,null,null,null,null,null,null,null,null,1655996,2435037,null,null,null,null
Admin,2021-03-17,US,0,0,0,113037627,73669956,38232553,887758,1361913,467747,null,null,0,73669956,39989197,576482
Admin,N/A,US,12151,10637,1355,12151,10637,1355,10637,12151,1355,null,null,1359,10637,1359,1359
Report,N/A,US,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null
Report,2021-03-17,US,null,null,null,null,null,null,null,null,null,2299771,2473762,null,null,null,null
Admin,2021-03-17,LTC,0,0,0,7585936,4787327,2754642,3245,10795,7387,null,null,0,4787327,2754743,7390
Admin,N/A,LTC,229,229,0,229,229,0,229,229,0,null,null,0,229,0,0
Admin,2021-03-16,LTC,1125,237,872,7585936,4787327,2754642,4324,14094,9580,null,null,872,4787327,2754743,9583
