Trends in Number of COVID-19 Vaccinations in the US
Date generated: Tue Mar 16 2021 13:34:53 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-24,LTC,63138,43586,19277,2785729,2510638,254534,110535,138753,27677,null,null,19277,2510638,254534,27676
Admin,2021-01-30,LTC,96212,60999,34799,3850634,3204833,621208,105397,161149,55136,null,null,34799,3204833,621208,55135
Admin,2021-01-31,LTC,67404,42657,24444,3918038,3247490,645652,105265,161758,55874,null,null,24444,3247490,645652,55874
Admin,2021-02-06,LTC,110365,60555,49427,4999627,3803844,1166158,85573,164141,77850,null,null,49427,3803844,1166158,77850
Admin,2021-02-07,LTC,65006,30157,34607,5064633,3834001,1200765,83787,163799,79302,null,null,34607,3834001,1200765,79301
Admin,2021-02-13,LTC,85253,42654,42129,5970716,4232766,1703406,61275,138727,76750,null,null,42129,4232766,1703406,76749
Admin,2021-02-14,LTC,53119,25052,27757,6023835,4257818,1731163,60545,137028,75771,null,null,27757,4257818,1731163,75771
Admin,2021-02-15,LTC,105445,38525,66203,6129280,4296343,1797366,55558,129081,72841,null,null,66203,4296343,1797366,72841
Admin,2021-02-16,LTC,112463,42354,69582,6241743,4338697,1866948,50935,121079,69513,null,null,69582,4338697,1866948,69512
Admin,2021-02-18,LTC,110129,36688,72895,6468671,4416431,2015049,44387,107729,62815,null,null,72895,4416431,2015049,62815
Admin,2021-02-19,LTC,110658,37365,72843,6579329,4453796,2087892,37669,99123,60945,null,null,72843,4453796,2087892,60945
Admin,2021-02-20,LTC,59855,19309,40238,6639184,4473105,2128130,34334,95495,60675,null,null,40238,4473105,2128130,60674
Admin,2021-02-21,LTC,41811,12778,28825,6680995,4485883,2156955,32581,93880,60827,null,null,28825,4485883,2156955,60827
Admin,2021-02-22,LTC,93600,29260,63811,6774595,4515143,2220766,31257,92187,60486,null,null,63811,4515143,2220766,60485
Admin,2021-02-23,LTC,92406,29794,62119,6867001,4544937,2282885,29463,89322,59420,null,null,62119,4544937,2282885,59419
Admin,2021-02-24,LTC,104747,38113,66148,6971748,4583050,2349033,29044,87600,58126,null,null,66148,4583050,2349033,58125
Admin,2021-02-25,LTC,109438,42138,66848,7081186,4625188,2415881,29822,87502,57262,null,null,66848,4625188,2415881,57261
Admin,2021-02-26,LTC,68858,22438,46106,7150044,4647626,2461987,27690,81530,53442,null,null,46106,4647626,2461987,53442
Admin,2021-02-27,LTC,41542,13087,28258,7191586,4660713,2490245,26801,78914,51731,null,null,28258,4660713,2490245,51730
Admin,2021-02-28,LTC,20968,6192,14658,7212554,4666905,2504903,25860,75937,49707,null,null,14658,4666905,2504903,49706
Admin,2021-03-01,LTC,36961,12727,24013,7249515,4679632,2528916,23498,67845,44021,null,null,24013,4679632,2528916,44021
Admin,2021-03-02,LTC,40143,14705,25227,7289658,4694337,2554143,21343,60379,38751,null,null,25230,4694337,2554146,38751
Admin,2021-03-03,LTC,40635,12895,27529,7330293,4707232,2581672,17740,51220,33234,null,null,27531,4707232,2581677,33234
Admin,2021-03-04,LTC,39682,11504,27894,7369975,4718736,2609566,13364,41255,27669,null,null,27894,4718736,2609571,27670
Admin,2021-03-05,LTC,38778,12584,25940,7408753,4731320,2635506,11956,36958,24788,null,null,25947,4731320,2635518,24790
Admin,2021-03-06,LTC,16092,5032,10919,7424845,4736352,2646425,10806,33322,22311,null,null,10978,4736352,2646496,22321
Admin,2021-03-07,LTC,10271,3281,6914,7435116,4739633,2653339,10390,31794,21205,null,null,6916,4739633,2653412,21215
Admin,2021-03-08,LTC,23394,7400,15788,7458510,4747033,2669127,9629,29856,20030,null,null,15790,4747033,2669202,20040
Admin,2021-03-09,LTC,25946,9173,16603,7484456,4756206,2685730,8838,27828,18798,null,null,16604,4756206,2685806,18808
Admin,2021-03-10,LTC,22985,7535,15263,7507441,4763741,2700993,8073,25306,17046,null,null,15264,4763741,2701070,17056
Admin,2021-03-11,LTC,21755,6707,14890,7529196,4770448,2715883,7387,22745,15188,null,null,14896,4770448,2715966,15199
Admin,2021-03-12,LTC,21268,7262,13811,7550464,4777710,2729694,6627,20244,13455,null,null,13818,4777710,2729784,13466
Admin,2021-03-13,LTC,9688,2567,7029,7560152,4780277,2736723,6275,19329,12900,null,null,7031,4780277,2736815,12902
Admin,2021-03-14,LTC,7396,1721,5628,7567548,4781998,2742351,6052,18918,12716,null,null,5631,4781998,2742446,12719
Admin,2021-03-15,LTC,1572,180,1372,7569120,4782178,2743723,5021,15801,10657,null,null,1372,4782178,2743818,10659
