Trends in Number of COVID-19 Vaccinations in the US
Date generated: Sat Mar 27 2021 16:15:34 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-01-14,LTC,141267,137664,2986,1590378,1528812,46680,107173,114366,6491,null,null,2986,1528812,46680,6490
Admin,2021-01-15,US,1194358,1070452,112104,17186873,14642225,2227541,746947,946036,185638,null,null,112109,14642225,2227692,185643
Report,2021-01-15,US,null,null,null,null,null,null,null,null,null,956233,784495,null,null,null,null
Admin,2021-01-15,LTC,112836,110330,1463,1703214,1639142,48143,106968,114222,6521,null,null,1463,1639142,48143,6521
Admin,2021-01-16,US,619982,548204,66814,17806855,15190429,2294355,774784,965491,177592,null,null,66820,15190429,2294512,177597
Report,2021-01-16,US,null,null,null,null,null,null,null,null,null,1141043,834574,null,null,null,null
Admin,2021-01-16,LTC,64340,56603,7066,1767554,1695745,55209,107971,116200,7483,null,null,7066,1695745,55209,7482
Admin,2021-01-17,US,286752,246041,38592,18093607,15436470,2332947,786494,973013,173598,null,null,38592,15436470,2333104,173604
Report,2021-01-17,US,null,null,null,null,null,null,null,null,null,856109,853005,null,null,null,null
Admin,2021-01-17,LTC,49053,43155,5652,1816607,1738900,60861,109134,118135,8250,null,null,5652,1738900,60861,8249
Admin,2021-01-18,US,817986,601549,210522,18911593,16038019,2543469,774507,945031,159329,null,null,210529,16038019,2543633,159334
Report,2021-01-18,US,null,null,null,null,null,null,null,null,null,548050,871378,null,null,null,null
Admin,2021-01-18,LTC,170258,129184,40474,1986865,1868084,101335,108875,121990,12407,null,null,40474,1868084,101335,12407
