Trends in Number of COVID-19 Vaccinations in the US
Date generated: Fri Mar 19 2021 15:22:35 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Admin,2021-03-02,US,2203008,1340113,847217,85829020,55812439,28995466,1159134,2049878,872012,null,null,847742,55812439,28996852,872139
Report,2021-03-02,US,null,null,null,null,null,null,null,null,null,1731614,1942788,null,null,null,null
Admin,2021-03-02,LTC,40466,14719,25427,7306234,4696400,2557477,21375,60863,38973,null,null,25430,4696400,2557480,38973
Admin,2021-03-03,US,2630861,1607042,1006126,88459881,57419481,30001592,1222823,2097958,857013,null,null,1014561,57419481,30011413,858338
Report,2021-03-03,US,null,null,null,null,null,null,null,null,null,1908873,2010790,null,null,null,null
Admin,2021-03-03,LTC,41044,12901,27856,7347278,4709301,2585333,17781,51710,33479,null,null,27858,4709301,2585338,33479
Admin,2021-03-04,US,2866917,1793427,1050617,91326798,59212908,31052209,1274910,2127360,835170,null,null,1095898,59212908,31107311,842959
Report,2021-03-04,US,null,null,null,null,null,null,null,null,null,2032374,2042676,null,null,null,null
Admin,2021-03-04,LTC,40107,11529,28224,7387385,4720830,2613557,13416,41747,27941,null,null,28224,4720830,2613562,27941
Admin,2021-03-05,US,2881397,1833704,1035092,94208195,61046612,32087301,1311405,2131313,804210,null,null,1150753,61046612,32258064,828518
Report,2021-03-05,US,null,null,null,null,null,null,null,null,null,2435246,2079147,null,null,null,null
Admin,2021-03-05,LTC,39113,12599,26055,7426498,4733429,2639612,12005,37382,25028,null,null,26062,4733429,2639624,25029
Admin,2021-03-06,US,1802400,1211885,584476,96010595,62258497,32671777,1330879,2125886,780645,null,null,745571,62258497,33003635,827950
Report,2021-03-06,US,null,null,null,null,null,null,null,null,null,2904229,2158020,null,null,null,null
Admin,2021-03-06,LTC,16245,5065,11039,7442743,4738494,2650651,10837,33677,22532,null,null,11098,4738494,2650722,22542
Admin,2021-03-07,US,828877,616055,210667,96839472,62874552,32882444,1347884,2134769,773366,null,null,307152,62874552,33310787,834454
Report,2021-03-07,US,null,null,null,null,null,null,null,null,null,2439427,2159392,null,null,null,null
Admin,2021-03-07,LTC,10360,3300,6982,7453103,4741794,2657633,10413,32105,21408,null,null,6984,4741794,2657706,21418
Admin,2021-03-08,US,1913745,1334300,572930,98753217,64208852,33455374,1390932,2161029,758161,null,null,746753,64208852,34057540,844061
Report,2021-03-08,US,null,null,null,null,null,null,null,null,null,1738102,2169981,null,null,null,null
Admin,2021-03-08,LTC,23567,7424,15936,7476670,4749218,2673569,9648,30128,20217,null,null,15938,4749218,2673644,20227
Admin,2021-03-09,US,2366916,1615535,744957,101120133,65824387,34200331,1430278,2184444,743552,null,null,934806,65824387,34992346,856499
Report,2021-03-09,US,null,null,null,null,null,null,null,null,null,1602746,2151571,null,null,null,null
Admin,2021-03-09,LTC,26681,9296,17205,7503351,4758514,2690774,8873,28159,19042,null,null,17206,4758514,2690850,19052
Admin,2021-03-10,US,2752932,1859712,884466,103873065,67684099,35084797,1466374,2201883,726172,null,null,1100620,67684099,36092966,868793
Report,2021-03-10,US,null,null,null,null,null,null,null,null,null,2028692,2168688,null,null,null,null
Admin,2021-03-10,LTC,23237,7577,15465,7526588,4766091,2706239,8113,25615,17272,null,null,15466,4766091,2706316,17282
Admin,2021-03-11,US,2977449,2001423,960239,106850514,69685522,36045036,1496088,2217673,713261,null,null,1190411,69685522,37283377,882295
Report,2021-03-11,US,null,null,null,null,null,null,null,null,null,2482603,2233006,null,null,null,null
Admin,2021-03-11,LTC,21964,6755,15022,7548552,4772846,2721261,7431,23023,15386,null,null,15028,4772846,2721344,15397
Admin,2021-03-12,US,2893658,1816239,1055148,109744172,71501761,37100184,1493593,2219425,716126,null,null,1265565,71501761,38548942,898696
Report,2021-03-12,US,null,null,null,null,null,null,null,null,null,2924112,2302844,null,null,null,null
Admin,2021-03-12,LTC,21672,7356,14117,7570224,4780202,2735378,6682,20532,13681,null,null,14129,4780202,2735473,13692
Admin,2021-03-13,US,1795298,1149344,638377,111539470,72651105,37738561,1484658,2218410,723826,null,null,835937,72651105,39384879,911606
Report,2021-03-13,US,null,null,null,null,null,null,null,null,null,3234490,2350025,null,null,null,null
Admin,2021-03-13,LTC,9966,2646,7221,7580190,4782848,2742599,6336,19635,13135,null,null,7223,4782848,2742696,13139
Admin,2021-03-14,US,768547,534247,232271,112308017,73185352,37970832,1472971,2209792,726913,null,null,322327,73185352,39707206,913774
Report,2021-03-14,US,null,null,null,null,null,null,null,null,null,2697779,2386932,null,null,null,null
Admin,2021-03-15,US,1872516,1259701,608617,114180533,74445053,38579449,1462314,2203902,732011,null,null,710984,74445053,40418190,908664
Report,2021-03-15,US,null,null,null,null,null,null,null,null,null,2021586,2427430,null,null,null,null
Admin,2021-03-15,LTC,14508,4292,9605,7602320,4788897,2758017,5668,17950,12064,null,null,9611,4788897,2758123,12068
Admin,2021-03-16,US,2173725,1466419,703028,116354258,75911472,39282477,1441012,2176303,726021,null,null,799142,75911472,41217332,889283
Report,2021-03-16,US,null,null,null,null,null,null,null,null,null,1655996,2435037,null,null,null,null
Admin,2021-03-16,LTC,13686,4658,8943,7616006,4793555,2766960,5006,16093,10884,null,null,8946,4793555,2767069,10888
Admin,2021-03-17,US,1689038,1125561,561016,118043296,77037033,39843493,1336133,2024318,679814,null,null,627329,77037033,41844661,821670
Report,2021-03-17,US,null,null,null,null,null,null,null,null,null,2299771,2473762,null,null,null,null
Admin,2021-03-17,LTC,13562,4190,9276,7629568,4797745,2776236,4522,14711,10000,null,null,9276,4797745,2776345,10004
Admin,2021-03-18,US,270522,193028,77156,118313818,77230061,39920649,1077791,1637614,553659,null,null,89969,77230061,41934630,664464
Report,2021-03-18,US,null,null,null,null,null,null,null,null,null,2692381,2503731,null,null,null,null
Admin,2021-03-19,US,0,0,0,118313818,77230061,39920649,818329,1224235,402924,null,null,0,77230061,41934630,483669
Admin,N/A,US,12184,10670,1355,12184,10670,1355,10670,12184,1355,null,null,1370,10670,1370,1370
Report,N/A,US,null,null,null,null,null,null,null,null,null,0,0,null,null,null,null
Report,2021-03-19,US,null,null,null,null,null,null,null,null,null,2583810,2455116,null,null,null,null
Admin,2021-03-19,LTC,0,0,0,7630706,4797876,2777231,2525,8640,5979,null,null,0,4797876,2777340,5981
Admin,N/A,LTC,229,229,0,229,229,0,229,229,0,null,null,0,229,0,0
Admin,2020-12-24,LTC,2042,2026,16,58016,54846,38,7802,8254,5,null,null,16,54846,38,5
Admin,2021-01-01,LTC,1600,1596,4,310220,303905,475,35563,36012,62,null,null,4,303905,475,62
Admin,2021-03-14,LTC,7622,1757,5813,7587812,4784605,2748412,6116,19244,12968,null,null,5816,4784605,2748512,12972
Admin,2021-03-18,LTC,1138,131,995,7630706,4797876,2777231,3576,11736,7996,null,null,995,4797876,2777340,7999
